region,year,age,sex,population
Республика Марий Эл,2024,31,male,3737
Республика Марий Эл,2024,32,male,4283
Республика Марий Эл,2024,33,male,5298
Республика Марий Эл,2024,34,male,5494
Республика Марий Эл,2024,35,male,5864
Республика Марий Эл,2024,36,male,6259
Республика Марий Эл,2024,37,male,6113
Республика Марий Эл,2024,38,male,5718
Республика Марий Эл,2024,39,male,5603
Республика Марий Эл,2024,40,male,5610
Республика Марий Эл,2024,41,male,5277
Республика Марий Эл,2024,42,male,4961
Республика Марий Эл,2024,43,male,4884
Республика Марий Эл,2024,44,male,4611
Республика Марий Эл,2024,45,male,4301
Республика Марий Эл,2024,46,male,4224
Республика Марий Эл,2024,47,male,4364
Республика Марий Эл,2024,48,male,4123
Республика Марий Эл,2024,49,male,3959
Республика Марий Эл,2024,50,male,3625
Республика Марий Эл,2024,51,male,3644
Республика Марий Эл,2024,52,male,3532
